,product
79382,化妝水
79383,身體乳液
79384,CC霜
79385,洗衣精
79386,防曬
79387,成人牙刷
79388,豆奶/豆乳
79389,成人牙膏
79390,指甲油
79391,其他地墊(家用)
79392,洗面乳
79393,洗面乳
79394,唇膏
79395,粉餅
79396,指甲油
79397,潤髮乳
79398,速食麵/泡麵
79399,濾掛/耳掛咖啡
79400,礦泉水
79401,狗乾糧罐頭
79402,兒童牙膏
79403,護手霜
79404,眼影盤
79405,擴香瓶
79406,沐浴乳
79407,氣泡水
79408,成人奶粉
79409,健腹器
79410,洗衣精
79411,芳香豆
79412,面膜
79413,吸塵器
79414,濾掛/耳掛咖啡
79415,成人牙膏
79416,即飲紅茶
79417,膠原蛋白
79418,筆記型電腦
79419,葉黃素
79420,濕紙巾
79421,粉底液
79422,精華液
79423,消毒鍋
79424,棉條
79425,成人牙膏
79426,電暖器
79427,眼線液筆
79428,RTD調酒
79429,豆漿/黑豆漿
79430,保溫杯
79431,鍋具
79432,維他命飲料
79433,洗髮精
79434,化妝水
79435,護唇膏
79436,成人牙膏
79437,成人牙刷
79438,滑鼠
79439,沐浴乳
79440,睡袋
79441,洗面乳
79442,貓乾糧罐頭
79443,廚房紙巾
79444,洗面乳
79445,即溶咖啡
79446,運動/機能服
79447,濕紙巾
79448,優格
79449,面霜/乳霜
79450,洗髮精
79451,即飲無糖茶
79452,甲片/甲貼
79453,指甲油
79454,速食麵/泡麵
79455,洗衣球
79456,快煮壺
79457,洗衣精
79458,眼線液筆
79459,兒童牙刷
79460,電風扇
79461,狗零食
79462,保溫杯
79463,貓零食
79464,護髮乳
79465,洗衣機
79466,濕紙巾
79467,護髮乳
79468,吹風機
79469,維他命C
79470,筆記型電腦
79471,菸
79472,洗髮精
79473,吸塵器
79474,即溶咖啡
79475,洗衣皂
79476,狗乾糧罐頭
79477,洗衣機
79478,菸
79479,洗衣精
79480,眉筆
79481,狗乾糧罐頭
79482,化妝水
79483,運動鞋
79484,人工淚液
79485,運動/機能服
79486,沐浴乳
79487,電暖器
79488,菸
79489,燕麥奶
79490,常溫醬包
79491,潤髮乳
79492,洗髮精
79493,啤酒
79494,面霜/乳霜
79495,修容
79496,狗乾糧罐頭
79497,礦泉水
79498,豆漿/黑豆漿
79499,碳酸飲料
79500,運動鞋
79501,粉餅
79502,運動鞋
79503,洗面乳
79504,濕紙巾
79505,貓乾糧罐頭
79506,維他命B
79507,成人牙膏
79508,即飲奶茶
79509,貓零食
79510,面霜/乳霜
79511,電子鍋
79512,洗衣機
79513,成人牙膏
79514,即飲紅茶
79515,精華液
79516,沐浴乳
79517,洗衣球
79518,眼影盤
79519,速食麵/泡麵
79520,啤酒
79521,豆漿/黑豆漿
79522,即溶咖啡
79523,冷氣/冷暖空調
79524,洗髮精(嬰幼童/孕婦)
79525,貓乾糧罐頭
79526,甲油膠
79527,濕紙巾
79528,RTD調酒
79529,掃地機
79530,機能牛乳
79531,衛生紙
79532,碳酸飲料
79533,濕紙巾
79534,濕紙巾
79535,電暖器
79536,沐浴乳
79537,沐浴乳
79538,眼線筆
79539,濕紙巾
79540,吹風機
79541,即飲紅茶
79542,面霜/乳霜
79543,洗衣精
79544,快煮麵/乾拌麵
79545,滴雞精
79546,洗衣粉
79547,粉底液
79548,洗衣精
79549,電子鍋
79550,洗衣球
79551,棉條
79552,成人牙膏
79553,面霜/乳霜
79554,菸
79555,鍋具
79556,保險套
79557,菸
79558,常溫醬包
79559,眼影盤
79560,潤髮乳
79561,礦泉水
79562,速食麵/泡麵
79563,洗髮精
79564,精華液
79565,沐浴乳
79566,速食麵/泡麵
79567,即飲無糖茶
79568,維他命B
79569,其他地墊(家用)
79570,保險套
79571,保溫杯
79572,貓零食
79573,葉黃素
79574,調味牛乳
79575,成人牙刷
79576,洗衣精
79577,身體乳液
79578,護手霜
79579,精華液
79580,貓乾糧罐頭
79581,沐浴乳
79582,蜜粉
79583,卸妝棉
79584,濾掛/耳掛咖啡
79585,維他命飲料
79586,菸
79587,蜜粉
79588,精華液
79589,常溫醬包
79590,菸
79591,面膜
79592,運動鞋
79593,貓乾糧罐頭
79594,即飲無糖茶
79595,滑鼠
79596,掃地機
79597,粉餅
79598,電鍋
79599,洗衣球
79600,啤酒
79601,常溫醬包
79602,洗面乳
79603,洗髮精
79604,野餐墊
79605,洗面乳
79606,消毒鍋
79607,運動/機能服
79608,唇釉
79609,護手霜
79610,啤酒
79611,濾掛/耳掛咖啡
79612,洗面乳
79613,啤酒
79614,優酪乳
79615,化妝水
79616,唇釉
79617,防曬
79618,洗面乳
79619,速食麵/泡麵
79620,護唇膏
79621,葉黃素
79622,運動/機能服
79623,掃地機
79624,妝前乳/隔離霜
79625,狗乾糧罐頭
79626,速食麵/泡麵
79627,洗衣機
79628,眼部精華
79629,豆漿/黑豆漿
79630,芳香豆
79631,平板電腦
79632,洗髮精
79633,葉黃素
79634,洗髮精
79635,醬油類
79636,洗面乳
79637,菸
79638,護髮乳
79639,豆漿/黑豆漿
79640,即溶咖啡
79641,BB霜
79642,燕麥奶
79643,洗衣機
79644,狗乾糧罐頭
79645,護髮乳
79646,維他命B
79647,粉餅
79648,精華液
79649,益生菌
79650,護唇膏
79651,狗乾糧罐頭
79652,成人牙膏
79653,運動鞋
79654,衛生棉
79655,濕紙巾
79656,貓乾糧罐頭
79657,狗乾糧罐頭
79658,精油
79659,臉部乳液
79660,維他命B
79661,唇膏
79662,米漿/豆米漿
79663,運動/機能服
79664,面霜/乳霜
79665,眼影盤
79666,益生菌
79667,洗面乳
79668,成人牙膏
79669,護髮乳
79670,鍵盤
79671,洗髮精
79672,掃地機
79673,調味豆漿
79674,礦泉水
79675,常溫醬包
79676,菸
79677,卸妝油
79678,妝前乳/隔離霜
79679,即飲綠茶
79680,即飲咖啡
79681,精華液
79682,洗衣粉
79683,濾掛/耳掛咖啡
79684,筆記型電腦
79685,洗衣精
79686,狗乾糧罐頭
79687,鍋具
79688,洗面乳
79689,兒童牙膏
79690,鮮乳
79691,卸妝乳
79692,即飲奶茶
79693,成人奶粉
79694,運動鞋
79695,唇釉
79696,智慧型手機
79697,護手霜
79698,潤髮乳
79699,洗髮精
79700,即溶咖啡
79701,即飲咖啡
79702,護髮乳
79703,面膜
79704,鍵盤
79705,鍵盤
79706,鍵盤
79707,運動/機能服
79708,中式香腸
79709,滑鼠
79710,麥片穀類
79711,洗髮精
79712,運動/機能服
79713,眼線液
79714,護唇膏
79715,妝前乳/隔離霜
79716,成人奶粉
79717,狗乾糧罐頭
79718,沐浴乳
79719,速食麵/泡麵
79720,精油
79721,咖啡豆
79722,狗乾糧罐頭
79723,除濕機
79724,吸塵器
79725,碳酸飲料
79726,洗髮精
79727,烤箱
79728,人工淚液
79729,即飲綠茶
79730,沐浴乳
79731,洗衣粉
79732,優格
79733,香氛機
79734,護髮乳
79735,衛生紙
79736,貓乾糧罐頭
79737,常溫醬包
79738,菸
79739,果汁機
79740,護唇膏
79741,優格
79742,護髮乳
79743,衛生紙
79744,即飲無糖茶
79745,成長幼兒奶粉
79746,速食麵/泡麵
79747,洗面乳
79748,衛生紙
79749,兒童牙刷
79750,妝前乳/隔離霜
79751,啤酒
79752,運動/機能服
79753,瓦斯爐(廚房用)
79754,染眉膏
79755,洗面乳
79756,運動鞋
79757,優格
79758,運動鞋
79759,湯圓
79760,洗面乳
79761,貓乾糧罐頭
79762,智慧型手機
79763,眼線液筆
79764,火鍋料
79765,運動/機能服
79766,薑黃
79767,唇膏
79768,護髮乳
79769,護髮乳
79770,運動鞋
79771,雞精
79772,兒童牙刷
79773,保溫杯
79774,潤髮乳
79775,運動鞋
79776,洗面乳
79777,洗面乳
79778,速食麵/泡麵
79779,調味牛乳
79780,護唇膏
79781,優格
79782,礦泉水
79783,維他命B
79784,吸塵器
79785,麥片穀類
79786,米漿/豆米漿
79787,洗面乳
79788,護髮乳
79789,成人牙刷
79790,貓乾糧罐頭
79791,沐浴乳
79792,吸塵器
79793,貓乾糧罐頭
79794,滑鼠
79795,常溫醬包
79796,保溫杯
79797,護手霜
79798,電熱水瓶
79799,兒童漱口水
79800,衛生棉
79801,指甲油
79802,收納櫃
79803,礦泉水
79804,濕紙巾
79805,醬油類
79806,運動鞋
79807,麥片穀類
79808,卸妝凝膠
79809,豆漿/黑豆漿
79810,人工淚液
79811,貓乾糧罐頭
79812,優格
79813,礦泉水
79814,啤酒
79815,即飲奶茶
79816,智慧型手機
79817,即飲紅茶
79818,運動/機能服
79819,粉底液
79820,碳酸飲料
79821,濾掛/耳掛咖啡
79822,燕麥奶
79823,沐浴乳
79824,粉底液
79825,唇蜜
79826,眉筆
79827,唇膏
79828,沐浴乳
79829,面膜
79830,護唇膏
79831,唇釉
79832,身體乳液
79833,洗衣球
79834,護髮乳
79835,洗面乳
79836,成人牙刷
79837,貓乾糧罐頭
79838,沐浴乳
79839,運動鞋
79840,洗衣球
79841,面霜/乳霜
79842,潤髮乳
79843,濕紙巾
79844,珪藻土地墊
79845,眼線膠筆
79846,化妝水
79847,洗髮精
79848,成人牙膏
79849,碳酸飲料
79850,奶瓶
79851,電風扇
79852,燕麥奶
79853,狗零食
79854,鍋具
79855,即飲無糖茶
79856,貓乾糧罐頭
79857,速食麵/泡麵
79858,速食麵/泡麵
79859,麥片穀類
79860,擴香瓶
79861,濕紙巾
79862,即飲紅茶
79863,護唇膏
79864,啤酒
79865,RTD調酒
79866,芳香豆
79867,即溶咖啡
79868,優酪乳
79869,液晶電視
79870,眉筆
79871,臉部乳液
79872,淨水器/濾水器
79873,優酪乳
79874,益生菌
79875,常溫醬包
79876,狗乾糧罐頭
79877,貓乾糧罐頭
79878,葉黃素
79879,保久乳
79880,BB霜
79881,洗衣精
79882,指甲油
79883,運動/機能服
79884,兒童牙刷
79885,速食麵/泡麵
79886,卸妝霜
79887,眼線筆
79888,沐浴乳
79889,衛生紙
79890,濾掛/耳掛咖啡
79891,鍵盤
79892,衛生紙
79893,狗乾糧罐頭
79894,微波爐
79895,運動鞋
79896,面膜
79897,狗乾糧罐頭
79898,運動鞋
79899,速食麵/泡麵
79900,貓乾糧罐頭
79901,卸妝棉
79902,沐浴乳
79903,洗衣球
79904,鍋具
79905,洗衣粉
79906,吹風機
79907,即飲咖啡
79908,狗乾糧罐頭
79909,面霜/乳霜
79910,兒童牙膏
79911,貓乾糧罐頭
79912,速食麵/泡麵
79913,眼線液
79914,護唇膏
79915,鍵盤
79916,快煮壺
79917,貓乾糧罐頭
79918,化妝水
79919,香氛機
79920,維他命C
79921,冷氣/冷暖空調
79922,常溫醬包
79923,鮮乳
79924,維他命B
79925,潤髮乳
79926,洗面乳
79927,狗乾糧罐頭
79928,菸
79929,保溫杯
79930,洗面乳
79931,擴香瓶
79932,成人牙膏
79933,調味牛乳
79934,貓乾糧罐頭
79935,潤髮乳
79936,即飲咖啡
79937,薑黃
79938,潤髮乳
79939,粉底液
79940,鮮乳
79941,常溫醬包
79942,電鍋
79943,即飲咖啡
79944,電暖器
79945,成人牙膏
79946,維他命B
79947,護唇膏
79948,吸塵器
79949,化妝水
79950,洗髮精
79951,濕紙巾
79952,眼影盤
79953,洗面乳
79954,電風扇
79955,濕紙巾
79956,運動鞋
79957,成人奶粉
79958,即飲綠茶
79959,沐浴乳
79960,滑鼠
79961,濕紙巾
79962,洗面乳
79963,鮮乳
79964,瓦斯爐(攜帶式)
79965,燕麥奶
79966,粉底液
79967,身體乳液
79968,菸
79969,滑鼠
79970,運動鞋
79971,修容
79972,洗髮精
79973,潤髮乳
79974,吸塵器
79975,運動/機能服
79976,碳酸飲料
79977,豆漿/黑豆漿
79978,速食麵/泡麵
79979,粉底液
79980,滴雞精
79981,洗衣精
79982,常溫醬包
79983,護髮乳
79984,RTD調酒
79985,運動/機能服
79986,運動/機能服
79987,貓乾糧罐頭
79988,洗面乳
79989,速食麵/泡麵
79990,粉底液
79991,唇蜜
79992,鍋具
79993,雞精
79994,防曬
79995,調味豆漿
79996,狗乾糧罐頭
79997,眼線筆
79998,腮紅
79999,運動/機能服
80000,成人奶粉
80001,優酪乳
80002,鍵盤
80003,鍋具
80004,護髮乳
80005,啤酒
80006,護唇膏
80007,睡袋
80008,衛生棉
80009,妝前乳/隔離霜
80010,洗面乳
80011,貓乾糧罐頭
80012,菸
80013,維他命D
80014,洗衣機
80015,益生菌
80016,貓乾糧罐頭
80017,氣泡水
80018,擴香瓶
80019,電風扇
80020,兒童漱口水
80021,衛生紙
80022,衛生棉
80023,其他地墊(家用)
80024,電鍋
80025,雞精
80026,即飲無糖茶
80027,貓乾糧罐頭
80028,濾掛/耳掛咖啡
80029,排油煙機
80030,成人牙膏
80031,成人牙膏
80032,妝前乳/隔離霜
80033,常溫醬包
80034,成人牙刷
80035,收納櫃
80036,甲片/甲貼
80037,鍵盤
80038,收納櫃
80039,電子鍋
80040,燕麥奶
80041,衛生紙
80042,染眉膏
80043,智慧型手機
80044,RTD調酒
80045,冰箱
80046,速食麵/泡麵
80047,指甲油
80048,除濕機
80049,洗面乳
80050,成人牙膏
80051,洗面乳
80052,洗衣精
80053,濾掛/耳掛咖啡
80054,優格
80055,沐浴乳
80056,洗髮精
80057,智慧型手機
80058,洗髮精
80059,碳酸飲料
80060,優酪乳
80061,狗乾糧罐頭
80062,洗面乳
80063,即飲咖啡
80064,益生菌
80065,精華液
80066,沐浴乳
80067,護髮乳
80068,鍋具
80069,其他地墊(家用)
80070,護唇膏
80071,洗面乳
80072,洗面乳
80073,洗髮精
80074,面膜
80075,鮮乳
80076,RTD調酒
80077,妝前乳/隔離霜
80078,優酪乳
80079,成人紙尿褲
80080,智慧錶
80081,碳酸飲料
80082,菸
80083,指甲油
80084,速食麵/泡麵
80085,洗髮精
80086,速食麵/泡麵
80087,洗髮精
80088,眼影刷/棒
80089,啤酒
80090,電暖器
80091,粉底液
80092,面霜/乳霜
80093,洗衣精
80094,醬油類
80095,貓零食
80096,精華液
80097,眼線膠筆
80098,面膜
80099,洗髮精
80100,即溶咖啡
80101,吸塵器
80102,潤髮乳
80103,面膜
80104,優酪乳
80105,貓乾糧罐頭
80106,鍵盤
80107,蜜粉
80108,氣泡水
80109,洗面乳
80110,擴香瓶
80111,沐浴乳
80112,眼線膠筆
80113,眉筆
80114,柔軟精
80115,卸妝水
80116,狗乾糧罐頭
80117,洗髮精
80118,燕麥奶
80119,貓乾糧罐頭
80120,電子鍋
80121,RTD調酒
80122,護唇膏
80123,滑鼠
80124,速食麵/泡麵
80125,精華液
80126,洗面乳
80127,成人牙膏
80128,洗面乳
80129,眉筆
80130,成人牙刷
80131,卸妝油
80132,西式香腸
80133,面霜/乳霜
80134,膠原蛋白
80135,眼霜
80136,滴雞精
80137,成長幼兒奶粉
80138,速食麵/泡麵
80139,保溫杯
80140,化妝水
80141,妝前乳/隔離霜
80142,精油
80143,速食麵/泡麵
80144,身體乳液
80145,智慧型手機
80146,保溫杯
80147,洗髮精
80148,鍋具
80149,眼線液筆
80150,狗零食
80151,速食麵/泡麵
80152,沐浴乳
80153,洗衣機
80154,護手霜
80155,中式香腸
80156,貓乾糧罐頭
80157,狗乾糧罐頭
80158,電子鍋
80159,成人牙膏
80160,即飲無糖茶
80161,兒童牙刷
80162,成人牙刷
80163,電暖器
80164,貓乾糧罐頭
80165,兒童牙膏
80166,眉筆
80167,鮮乳
80168,護手霜
80169,眼霜
80170,沐浴乳
80171,菸
80172,菸
80173,優格
80174,保溫杯
80175,成人牙膏
80176,唇膏
80177,成人牙刷
80178,狗零食
80179,滑鼠
80180,眼線膠筆
80181,面膜
80182,速食麵/泡麵
80183,氣泡水
80184,電鍋
80185,火鍋料
80186,妝前乳/隔離霜
80187,即飲咖啡
80188,鍋具
80189,洗髮精
80190,指甲油
80191,狗零食
80192,濕紙巾
80193,鍵盤
80194,微波爐
80195,衛生棉
80196,護髮乳
80197,洗髮精
80198,吹風機
80199,成人牙膏
80200,衛生紙
80201,運動鞋
80202,運動/機能服
80203,狗乾糧罐頭
80204,運動鞋
80205,面膜
80206,吹風機
80207,瓦斯爐(攜帶式)
80208,洗髮精
80209,貓乾糧罐頭
80210,平板電腦
80211,指甲油
80212,沐浴乳
80213,運動/機能服
80214,成人奶粉
80215,其他地墊(家用)
80216,智慧型手機
80217,除濕機
80218,智慧型手機
80219,貓零食
80220,護髮乳
80221,妝前乳/隔離霜
80222,護髮乳
80223,狗乾糧罐頭
80224,修容
80225,菸
80226,保溫杯
80227,雞精
80228,收納櫃
80229,除濕機
80230,眼霜
80231,面霜/乳霜
80232,滴雞精
80233,護髮乳
80234,兒童牙膏
80235,滑鼠
80236,洗衣球
80237,濕紙巾
80238,礦泉水
80239,珪藻土地墊
80240,眼影盤
80241,臉部乳液
80242,電子鍋
80243,火鍋料
80244,礦泉水
80245,速食麵/泡麵
80246,即飲紅茶
80247,滑鼠
80248,濕紙巾
80249,洗衣球
80250,保溫杯
80251,洗髮精
80252,吸塵器
80253,智慧型手機
80254,蜜粉
80255,濕紙巾
80256,面膜
80257,濕紙巾
80258,護手霜
80259,RTD調酒
80260,即飲奶茶
80261,棉條
80262,中式香腸
80263,卸妝水
80264,沐浴乳
80265,眼線液筆
80266,運動/機能服
80267,粉餅
80268,洗髮精
80269,智慧型手機
80270,洗面乳
80271,智慧型手機
80272,護唇膏
80273,鮮乳
80274,成人牙膏
80275,湯圓
80276,優格
80277,粉底液
80278,睡袋
80279,洗髮精
80280,貓乾糧罐頭
80281,洗衣粉
80282,啤酒
80283,常溫醬包
80284,調味牛乳
80285,沐浴乳
80286,擴香瓶
80287,即飲無糖茶
80288,衛生紙
80289,烤箱
80290,臉部乳液
80291,成人牙刷
80292,護髮乳
80293,鍵盤
80294,洗髮精
80295,洗衣球
80296,調味牛乳
80297,精華液
80298,成人牙刷
80299,保久乳
80300,沐浴乳
80301,電鍋
80302,鍋具
80303,礦泉水
80304,洗髮精
80305,妝前乳/隔離霜
80306,成人奶粉
80307,速食麵/泡麵
80308,貓乾糧罐頭
80309,菸
80310,化妝水
80311,安全汽座
80312,化妝水
80313,成人牙膏
80314,洗面乳
80315,即飲咖啡
80316,狗乾糧罐頭
80317,鍋具
80318,成人牙刷
80319,運動鞋
80320,洗髮精
80321,滑鼠
80322,成人牙刷
80323,精油
80324,狗零食
80325,面膜
80326,洗面乳
80327,濕紙巾
80328,保溫杯
80329,運動/機能服
80330,兒童牙膏
80331,菸
80332,眼影盤
80333,洗衣精
80334,運動/機能服
80335,嬰幼手推車
80336,濕紙巾
80337,洗髮精
80338,面霜/乳霜
80339,濕紙巾
80340,臉部乳液
80341,唇膏
80342,唇釉
80343,衛生棉
80344,面霜/乳霜
80345,氣泡水
80346,臉部乳液
80347,貓乾糧罐頭
80348,指甲油
80349,礦泉水
80350,運動/機能服
80351,運動/機能服
80352,洗髮精
80353,精華液
80354,RTD調酒
80355,護唇膏
80356,面霜/乳霜
80357,化妝水
80358,智慧型手機
80359,臉部乳液
80360,卸妝油
80361,卸妝水
80362,成人牙膏
80363,洗衣精
80364,貓乾糧罐頭
80365,精華液
80366,成人奶粉
80367,即飲無糖茶
80368,唇蜜
80369,面膜
80370,化妝水
80371,豆漿/黑豆漿
80372,護唇膏
80373,濕紙巾
80374,即飲無糖茶
80375,膠原蛋白
80376,洗髮精
80377,成人牙膏
80378,洗髮精
80379,鍵盤
80380,卸妝水
80381,即飲咖啡
80382,潤髮乳
80383,電熱水瓶
80384,運動鞋
80385,洗髮精
80386,中式香腸
80387,速食麵/泡麵
80388,菸
80389,臉部乳液
80390,面膜
80391,眉筆
80392,護髮乳
80393,眉筆
80394,洗衣精
80395,臉部乳液
80396,咖啡機
80397,沐浴乳
80398,面膜
80399,狗乾糧罐頭
80400,身體乳液
80401,眼線液
80402,運動鞋
80403,即飲奶茶
80404,眼霜
80405,洗衣機
80406,沐浴乳
80407,智慧型手機
80408,啤酒
80409,兒童牙刷
80410,速食麵/泡麵
80411,電熱水瓶
80412,洗面乳
80413,濕紙巾
80414,兒童牙刷
80415,面霜/乳霜
80416,洗衣球
80417,眼影盤
80418,洗面乳
80419,棉條
80420,速食麵/泡麵
80421,運動鞋
80422,速食麵/泡麵
80423,衛生棉
80424,鍋具
80425,即飲紅茶
80426,防曬
80427,眉筆
80428,即飲咖啡
80429,洗髮精
80430,礦泉水
80431,洗衣球
80432,優格
80433,麥片穀類
80434,沐浴乳
80435,成人牙膏
80436,面膜
80437,護手霜
80438,沐浴乳
80439,洗衣精
80440,衛生棉
80441,成人牙膏
80442,洗髮精
80443,護髮乳
80444,啤酒
80445,唇膏
80446,常溫醬包
80447,貓乾糧罐頭
80448,面膜
80449,即飲奶茶
80450,狗乾糧罐頭
80451,乳酸菌
80452,智慧型手機
80453,成人牙刷
80454,廚房紙巾
80455,啤酒
80456,即飲奶茶
80457,筆記型電腦
80458,濕紙巾
80459,濕紙巾
80460,沐浴乳
80461,潤髮乳
80462,面霜/乳霜
80463,護唇膏
80464,成人牙膏
80465,即飲紅茶
80466,快煮麵/乾拌麵
80467,洗衣精
80468,運動/機能服
80469,運動鞋
80470,滑鼠
80471,成人牙刷
80472,沐浴乳
80473,妝前乳/隔離霜
80474,智慧型手機
80475,即飲奶茶
80476,洗面乳
80477,鍋具
80478,洗面乳
80479,成人牙膏
80480,唇膏
80481,啤酒
80482,洗面乳
80483,即飲綠茶
80484,氣泡水
80485,洗面乳
80486,洗髮精
80487,沐浴乳
80488,運動鞋
80489,礦泉水
80490,護手霜
80491,潤髮乳
80492,護手霜
80493,菸
80494,護髮乳
80495,成人牙刷
80496,狗乾糧罐頭
80497,維他命B
80498,護唇膏
80499,維他命C
80500,洗衣精
80501,米漿/豆米漿
80502,粉底液
80503,洗髮精(嬰幼童/孕婦)
80504,液晶電視
80505,即飲紅茶
80506,瓦斯爐(攜帶式)
80507,濾掛/耳掛咖啡
80508,鍋具
80509,即飲紅茶
80510,快煮麵/乾拌麵
80511,潤髮乳
80512,豆漿/黑豆漿
80513,眼線筆
80514,鮮乳
80515,香氛機
80516,保險套
80517,狗乾糧罐頭
80518,卸妝棉
80519,成人牙膏
80520,成人奶粉
80521,雞精
80522,面膜
80523,唇膏
80524,護唇膏
80525,貓乾糧罐頭
80526,精華液
80527,護唇膏
80528,濕紙巾
80529,氣泡水
80530,貓零食
80531,保險套
80532,啤酒
80533,唇膏
80534,蜜粉
80535,葉黃素
80536,電暖器
80537,洗髮精
80538,筆記型電腦
80539,柔軟精
80540,濕紙巾
80541,維他命C
80542,成人牙刷
80543,即飲奶茶
80544,微波爐
80545,甲油膠
80546,沐浴乳
80547,運動/機能服
80548,狗乾糧罐頭
80549,鍋具
80550,運動鞋
80551,即飲咖啡
80552,香氛機
80553,洗髮精
80554,眼影盤
80555,沐浴乳
80556,眼唇卸妝
80557,精華油
80558,快煮麵/乾拌麵
80559,保溫杯
80560,兒童牙刷
80561,濕紙巾
80562,護唇膏
80563,唇膏
80564,貓乾糧罐頭
80565,奶瓶
80566,運動/機能服
80567,精華液
80568,葉黃素
80569,眼影盤
80570,沐浴乳
80571,洗面乳
80572,碳酸飲料
80573,麥片穀類
80574,即飲綠茶
80575,臉部乳液
80576,卸妝油
80577,洗面乳
80578,保險套
80579,除濕機
80580,潤髮乳
80581,電視遊戲機
80582,除濕機
80583,洗衣精
80584,濾掛/耳掛咖啡
80585,化妝水
80586,鍋具
80587,精華液
80588,貓乾糧罐頭
80589,速食麵/泡麵
80590,卸妝凝膠
80591,電風扇
80592,沐浴乳
80593,面膜
80594,護手霜
80595,成人奶粉
80596,睫毛膏
80597,護髮乳
80598,濕紙巾
80599,洗髮精
80600,洗面乳
80601,衛生棉
80602,指甲油
80603,精油
80604,眉筆
80605,洗衣精
80606,防曬
80607,臉部乳液
80608,保險套
80609,碳酸飲料
80610,啤酒
80611,成人牙膏
80612,潤髮乳
80613,防曬
80614,葉黃素
80615,運動/機能服
80616,貓零食
80617,保險套
80618,快煮麵/乾拌麵
80619,冰箱
80620,面膜
80621,鮮乳
80622,運動/機能服
80623,保溫杯
80624,潤髮乳
80625,指甲油
80626,即飲紅茶
80627,啤酒
80628,成人牙刷
80629,洗髮精
80630,面膜
80631,菸
80632,沐浴乳
80633,貓乾糧罐頭
80634,眉粉
80635,妝前乳/隔離霜
80636,成人牙刷
80637,滑鼠
80638,棉褲/安睡褲
80639,衛生紙
80640,碳酸飲料
80641,智慧錶
80642,氣泡水
80643,菸
80644,精油
80645,滑鼠
80646,沐浴乳
80647,貓乾糧罐頭
80648,優酪乳
80649,啤酒
80650,微波爐
80651,鍋具
80652,洗衣精
80653,面膜
80654,化妝水
80655,常溫醬包
80656,蜜粉
80657,精華液
80658,速食麵/泡麵
80659,護髮乳
80660,鍋具
80661,碳酸飲料
80662,睡袋
80663,潤髮乳
80664,香氛蠟燭
80665,火鍋料
80666,速食麵/泡麵
80667,香氛蠟燭
80668,成人牙刷
80669,衛生棉
80670,洗髮精
80671,啤酒
80672,運動鞋
80673,兒童牙刷
80674,眼霜
80675,運動鞋
80676,菸
80677,維他命C
80678,鍵盤
80679,RTD調酒
80680,調理機
80681,即飲無糖茶
80682,滑鼠
80683,睫毛膏
80684,即飲奶茶
80685,鍋具
80686,滑鼠
80687,即飲咖啡
80688,智慧型手機
80689,成人奶粉
80690,狗乾糧罐頭
80691,潤髮乳
80692,濕紙巾
80693,狗乾糧罐頭
80694,衛生棉
80695,腮紅
80696,洗衣機
80697,RTD調酒
80698,運動/機能服
80699,貓乾糧罐頭
80700,卸妝水
80701,桌上電腦
80702,燕麥奶
80703,洗髮精
80704,貓乾糧罐頭
80705,衛生紙
80706,衛生棉
80707,眼線膠筆
80708,眉筆
80709,成人牙刷
80710,粉餅
80711,成人牙刷
80712,電子鍋
80713,濕紙巾
80714,雞精
80715,鮮乳
80716,洗衣精
80717,鮮乳
80718,火鍋料
80719,果汁機
80720,運動鞋
80721,潤髮乳
80722,速食麵/泡麵
80723,維他命飲料
80724,洗髮精
80725,智慧型手機
80726,狗乾糧罐頭
80727,收納櫃
80728,貓乾糧罐頭
80729,護手霜
80730,護唇精華
80731,成人牙膏
80732,狗零食
80733,洗髮精
80734,洗髮精
80735,碳酸飲料
80736,粉底液
80737,維他命B
80738,粉底液
80739,沐浴乳
80740,醬油類
80741,沐浴乳
80742,洗衣粉
80743,烤箱
80744,護髮乳
80745,貓乾糧罐頭
80746,氣泡水
80747,洗髮精
80748,甲片/甲貼
80749,狗乾糧罐頭
80750,碳酸飲料
80751,即飲無糖茶
80752,濕紙巾
80753,沐浴乳
80754,洗面乳
80755,洗髮精
80756,沐浴乳
80757,氣泡水
80758,洗髮精
80759,運動/機能服
80760,沐浴乳
80761,眼霜
80762,沐浴乳
80763,貓乾糧罐頭
80764,洗髮精(嬰幼童/孕婦)
80765,保溫杯
80766,衛生棉
80767,沐浴乳
80768,鮮乳
80769,護髮乳
80770,洗髮精
80771,吸塵器
80772,火鍋料
80773,沐浴乳
80774,洗衣精
80775,濾掛/耳掛咖啡
80776,指甲油
80777,鍋具
80778,洗髮精
80779,洗髮精
80780,成人牙膏
80781,鮮乳
80782,常溫醬包
80783,護髮乳
80784,洗髮精
80785,珪藻土地墊
80786,吸塵器
80787,蜜粉
80788,眼影盤
80789,護髮乳
80790,除濕機
80791,羊乳
80792,運動鞋
80793,運動鞋
80794,成人牙膏
80795,運動鞋
80796,洗髮精
80797,運動/機能服
80798,洗髮精
80799,沐浴乳
80800,眼霜
80801,貓零食
80802,沐浴乳
80803,貓乾糧罐頭
80804,豆漿/黑豆漿
80805,貓乾糧罐頭
80806,鍵盤
80807,妝前乳/隔離霜
80808,眼影盤
80809,鍋具
80810,吸塵器
80811,優酪乳
80812,濕紙巾
80813,護髮乳
80814,甲片/甲貼
80815,衛生紙
80816,淨水器/濾水器
80817,運動鞋
